reporter_iso3,partner_iso3,product_group,year,indicator,value,unit,source_url,retrieved_utc
chn,bra,72-83_Metals,2022,MPRT-TRD-VL,1912579.533,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,can,72-83_Metals,2022,MPRT-TRD-VL,1130476.874,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,sgp,72-83_Metals,2022,MPRT-TRD-VL,319457.761,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,che,72-83_Metals,2022,MPRT-TRD-VL,343681.983,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,gbr,72-83_Metals,2022,MPRT-TRD-VL,1634998.029,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,phl,72-83_Metals,2022,MPRT-TRD-VL,1206994.511,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,wld,72-83_Metals,2022,MPRT-TRD-VL,160421260.032,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,usa,86-89_Transport,2022,MPRT-TRD-VL,15327780.591,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,jpn,86-89_Transport,2022,MPRT-TRD-VL,15701800.127,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,deu,86-89_Transport,2022,MPRT-TRD-VL,29082435.526,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,kor,86-89_Transport,2022,MPRT-TRD-VL,1385054.162,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,tha,86-89_Transport,2022,MPRT-TRD-VL,1497975.584,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,idn,86-89_Transport,2022,MPRT-TRD-VL,292147.606,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,mys,86-89_Transport,2022,MPRT-TRD-VL,131000.706,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,can,86-89_Transport,2022,MPRT-TRD-VL,485019.373,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,sgp,86-89_Transport,2022,MPRT-TRD-VL,682996.177,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,che,86-89_Transport,2022,MPRT-TRD-VL,115230.98,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,gbr,86-89_Transport,2022,MPRT-TRD-VL,4739901.984,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,phl,86-89_Transport,2022,MPRT-TRD-VL,60337.226,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,vnm,86-89_Transport,2022,MPRT-TRD-VL,454616.253,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,mex,86-89_Transport,2022,MPRT-TRD-VL,1450873.987,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,bra,86-89_Transport,2022,MPRT-TRD-VL,19757.501,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,ind,86-89_Transport,2022,MPRT-TRD-VL,200017.839,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
chn,wld,86-89_Transport,2022,MPRT-TRD-VL,93932817.402,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/chn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,chn,Total,2022,MPRT-TRD-VL,188857701.313612,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,usa,Total,2022,MPRT-TRD-VL,90685327.8893826,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,ind,Total,2022,MPRT-TRD-VL,6483174.47050207,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,vnm,Total,2022,MPRT-TRD-VL,26426846.8138578,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,mex,Total,2022,MPRT-TRD-VL,6403855.75476918,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,kor,Total,2022,MPRT-TRD-VL,33575407.1713966,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,deu,Total,2022,MPRT-TRD-VL,22705757.5757827,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,tha,Total,2022,MPRT-TRD-VL,26616900.810121,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,idn,Total,2022,MPRT-TRD-VL,28717383.783023,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,mys,Total,2022,MPRT-TRD-VL,26092974.971582,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,bra,Total,2022,MPRT-TRD-VL,11091422.8833778,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,can,Total,2022,MPRT-TRD-VL,16590418.6889656,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,sgp,Total,2022,MPRT-TRD-VL,9821018.60716378,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,che,Total,2022,MPRT-TRD-VL,7900726.39634888,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,gbr,Total,2022,MPRT-TRD-VL,6859495.3069497,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,phl,Total,2022,MPRT-TRD-VL,10860593.8709265,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,wld,Total,2022,MPRT-TRD-VL,898599893.774247,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/Total/indicator/MPRT-TRD-VL,2026-09-01T08:52:00Z
jpn,chn,84-85_MachElec,2022,MPRT-TRD-VL,87255705.9334983,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,usa,84-85_MachElec,2022,MPRT-TRD-VL,16633444.6038224,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,ind,84-85_MachElec,2022,MPRT-TRD-VL,1022073.14617641,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,vnm,84-85_MachElec,2022,MPRT-TRD-VL,8218160.48586087,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,mex,84-85_MachElec,2022,MPRT-TRD-VL,1675622.09819466,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,kor,84-85_MachElec,2022,MPRT-TRD-VL,8376489.22095732,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,deu,84-85_MachElec,2022,MPRT-TRD-VL,4780214.92968399,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,tha,84-85_MachElec,2022,MPRT-TRD-VL,9605948.63828343,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,idn,84-85_MachElec,2022,MPRT-TRD-VL,2612381.04483354,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,mys,84-85_MachElec,2022,MPRT-TRD-VL,6217633.53118359,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,bra,84-85_MachElec,2022,MPRT-TRD-VL,125954.05032108,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,can,84-85_MachElec,2022,MPRT-TRD-VL,540987.01454463,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,sgp,84-85_MachElec,2022,MPRT-TRD-VL,3612174.12770466,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,che,84-85_MachElec,2022,MPRT-TRD-VL,703700.97499191,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,gbr,84-85_MachElec,2022,MPRT-TRD-VL,1930503.01643322,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,phl,84-85_MachElec,2022,MPRT-TRD-VL,4932832.50437775,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,wld,84-85_MachElec,2022,MPRT-TRD-VL,191878494.833852,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/84-85_MachElec/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,chn,28-38_Chemicals,2022,MPRT-TRD-VL,14383375.9164808,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,usa,28-38_Chemicals,2022,MPRT-TRD-VL,17368609.1861003,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,ind,28-38_Chemicals,2022,MPRT-TRD-VL,1489336.70261538,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,vnm,28-38_Chemicals,2022,MPRT-TRD-VL,881891.55677568,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,mex,28-38_Chemicals,2022,MPRT-TRD-VL,226453.73400882,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,kor,28-38_Chemicals,2022,MPRT-TRD-VL,4501530.59585508,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,deu,28-38_Chemicals,2022,MPRT-TRD-VL,7148960.99436837,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,tha,28-38_Chemicals,2022,MPRT-TRD-VL,1777060.84455735,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,idn,28-38_Chemicals,2022,MPRT-TRD-VL,997550.88394497,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,mys,28-38_Chemicals,2022,MPRT-TRD-VL,869430.07302414,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,bra,28-38_Chemicals,2022,MPRT-TRD-VL,433947.81656511,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,can,28-38_Chemicals,2022,MPRT-TRD-VL,1338099.51241068,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,sgp,28-38_Chemicals,2022,MPRT-TRD-VL,1653593.32360485,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,che,28-38_Chemicals,2022,MPRT-TRD-VL,3413635.80644859,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,gbr,28-38_Chemicals,2022,MPRT-TRD-VL,1321696.40652342,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,phl,28-38_Chemicals,2022,MPRT-TRD-VL,197408.23687539,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,wld,28-38_Chemicals,2022,MPRT-TRD-VL,85403245.3562412,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/28-38_Chemicals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,chn,72-83_Metals,2022,MPRT-TRD-VL,11691659.7146179,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,usa,72-83_Metals,2022,MPRT-TRD-VL,1480180.45179528,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,ind,72-83_Metals,2022,MPRT-TRD-VL,810474.66352305,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,vnm,72-83_Metals,2022,MPRT-TRD-VL,1230437.29423674,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,mex,72-83_Metals,2022,MPRT-TRD-VL,114300.91257186,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,kor,72-83_Metals,2022,MPRT-TRD-VL,4738365.33560151,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,deu,72-83_Metals,2022,MPRT-TRD-VL,641997.89935911,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,tha,72-83_Metals,2022,MPRT-TRD-VL,1774670.7347997,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,idn,72-83_Metals,2022,MPRT-TRD-VL,1843667.87529102,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,mys,72-83_Metals,2022,MPRT-TRD-VL,1178360.06540121,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,bra,72-83_Metals,2022,MPRT-TRD-VL,776838.04459854,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,can,72-83_Metals,2022,MPRT-TRD-VL,387559.04819232,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,sgp,72-83_Metals,2022,MPRT-TRD-VL,190926.69298302,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,che,72-83_Metals,2022,MPRT-TRD-VL,85108.15100388,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,gbr,72-83_Metals,2022,MPRT-TRD-VL,369774.09771936,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,phl,72-83_Metals,2022,MPRT-TRD-VL,1276525.82263326,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,wld,72-83_Metals,2022,MPRT-TRD-VL,42774980.0778311,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/72-83_Metals/indicator/MPRT-TRD-VL,2026-09-01T09:00:00Z
jpn,chn,86-89_Transport,2022,MPRT-TRD-VL,5313867.77234052,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:05:00Z
jpn,usa,86-89_Transport,2022,MPRT-TRD-VL,3191001.88297143,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:05:00Z
jpn,ind,86-89_Transport,2022,MPRT-TRD-VL,299809.67362272,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:05:00Z
jpn,vnm,86-89_Transport,2022,MPRT-TRD-VL,586572.97311486,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:05:00Z
jpn,mex,86-89_Transport,2022,MPRT-TRD-VL,715018.48063068,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:05:00Z
jpn,kor,86-89_Transport,2022,MPRT-TRD-VL,518523.83839041,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:05:00Z
jpn,deu,86-89_Transport,2022,MPRT-TRD-VL,4725314.29220355,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:05:00Z
jpn,tha,86-89_Transport,2022,MPRT-TRD-VL,1916509.38179343,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:05:00Z
jpn,idn,86-89_Transport,2022,MPRT-TRD-VL,640866.17997438,USD thousand,https://wits.worldbank.org/API/V1/SDMX/V21/datasource/tradestats-trade/reporter/jpn/year/2022/partner/all/product/86-89_Transport/indicator/MPRT-TRD-VL,2026-09-01T09:05:00Z
