iso3,indicator_code,indicator_name,year,value,source_url,retrieved_utc
VNM,NV.IND.MANF.ZS,"Manufacturing, value added (% of GDP)",2018,23.37,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NV.IND.MANF.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,NV.IND.MANF.ZS,"Manufacturing, value added (% of GDP)",2019,23.79,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NV.IND.MANF.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,NV.IND.MANF.ZS,"Manufacturing, value added (% of GDP)",2020,23.95,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NV.IND.MANF.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,NV.IND.MANF.ZS,"Manufacturing, value added (% of GDP)",2021,24.46,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NV.IND.MANF.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,NV.IND.MANF.ZS,"Manufacturing, value added (% of GDP)",2022,24.66,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NV.IND.MANF.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,NV.IND.MANF.ZS,"Manufacturing, value added (% of GDP)",2023,24.11,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NV.IND.MANF.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
VNM,NV.IND.MANF.ZS,"Manufacturing, value added (% of GDP)",2024,24.33,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NV.IND.MANF.ZS?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,NY.GDP.MKTP.CD,GDP (current US$),2015,1802212206814.5,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,NY.GDP.MKTP.CD,GDP (current US$),2016,1795693482853.01,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,NY.GDP.MKTP.CD,GDP (current US$),2017,2063514977365.65,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,NY.GDP.MKTP.CD,GDP (current US$),2018,1916933898010.99,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,NY.GDP.MKTP.CD,GDP (current US$),2019,1873288205059.69,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,NY.GDP.MKTP.CD,GDP (current US$),2020,1476107231310.49,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,NY.GDP.MKTP.CD,GDP (current US$),2021,1670647398904.9,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,NY.GDP.MKTP.CD,GDP (current US$),2022,1951923942083.32,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,NY.GDP.MKTP.CD,GDP (current US$),2023,2191131765684.63,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
BRA,NY.GDP.MKTP.CD,GDP (current US$),2024,2185821610689.31,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,NY.GDP.MKTP.CD,GDP (current US$),2015,1556510380200.23,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,NY.GDP.MKTP.CD,GDP (current US$),2016,1527996250640.92,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,NY.GDP.MKTP.CD,GDP (current US$),2017,1649269496514.62,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,NY.GDP.MKTP.CD,GDP (current US$),2018,1725330736237.69,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,NY.GDP.MKTP.CD,GDP (current US$),2019,1743728952156.85,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,NY.GDP.MKTP.CD,GDP (current US$),2020,1655686966881.99,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,NY.GDP.MKTP.CD,GDP (current US$),2021,2022377950896.78,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,NY.GDP.MKTP.CD,GDP (current US$),2022,2200562785046.32,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,NY.GDP.MKTP.CD,GDP (current US$),2023,2196593836347.42,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CAN,NY.GDP.MKTP.CD,GDP (current US$),2024,2270076189683.46,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,NY.GDP.MKTP.CD,GDP (current US$),2015,11280814787468.9,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,NY.GDP.MKTP.CD,GDP (current US$),2016,11456024084962.0,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,NY.GDP.MKTP.CD,GDP (current US$),2017,12537559062282.9,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,NY.GDP.MKTP.CD,GDP (current US$),2018,14147765772963.8,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,NY.GDP.MKTP.CD,GDP (current US$),2019,14560167101283.4,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,NY.GDP.MKTP.CD,GDP (current US$),2020,14996414166715.1,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,NY.GDP.MKTP.CD,GDP (current US$),2021,18201698719564.0,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,NY.GDP.MKTP.CD,GDP (current US$),2022,18316765021690.2,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,NY.GDP.MKTP.CD,GDP (current US$),2023,18270356654533.2,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
CHN,NY.GDP.MKTP.CD,GDP (current US$),2024,18729668435848.0,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,NY.GDP.MKTP.CD,GDP (current US$),2015,3425099578746.09,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,NY.GDP.MKTP.CD,GDP (current US$),2016,3536787895179.0,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,NY.GDP.MKTP.CD,GDP (current US$),2017,3765351626105.89,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,NY.GDP.MKTP.CD,GDP (current US$),2018,4055433215301.96,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,NY.GDP.MKTP.CD,GDP (current US$),2019,3959894794039.21,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,NY.GDP.MKTP.CD,GDP (current US$),2020,3941398957073.94,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,NY.GDP.MKTP.CD,GDP (current US$),2021,4355251953410.78,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,NY.GDP.MKTP.CD,GDP (current US$),2022,4201021706478.62,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,NY.GDP.MKTP.CD,GDP (current US$),2023,4562207532490.28,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
DEU,NY.GDP.MKTP.CD,GDP (current US$),2024,4685592577804.69,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,NY.GDP.MKTP.CD,GDP (current US$),2015,13656255577702.6,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,NY.GDP.MKTP.CD,GDP (current US$),2016,13988150566298.6,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,NY.GDP.MKTP.CD,GDP (current US$),2017,14871316217995.7,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,NY.GDP.MKTP.CD,GDP (current US$),2018,16092407006604.4,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,NY.GDP.MKTP.CD,GDP (current US$),2019,15809077129406.2,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,NY.GDP.MKTP.CD,GDP (current US$),2020,15504058553907.7,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,NY.GDP.MKTP.CD,GDP (current US$),2021,17495257191725.6,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,NY.GDP.MKTP.CD,GDP (current US$),2022,17023620598906.4,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,NY.GDP.MKTP.CD,GDP (current US$),2023,18659279022583.3,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
EUU,NY.GDP.MKTP.CD,GDP (current US$),2024,19501078750999.4,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,NY.GDP.MKTP.CD,GDP (current US$),2015,860854232686.21,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,NY.GDP.MKTP.CD,GDP (current US$),2016,931877364037.7,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,NY.GDP.MKTP.CD,GDP (current US$),2017,1015618744159.73,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,NY.GDP.MKTP.CD,GDP (current US$),2018,1042271532988.63,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,NY.GDP.MKTP.CD,GDP (current US$),2019,1119099871350.2,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,NY.GDP.MKTP.CD,GDP (current US$),2020,1059054842698.48,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,NY.GDP.MKTP.CD,GDP (current US$),2021,1186509691086.73,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,NY.GDP.MKTP.CD,GDP (current US$),2022,1319101183380.15,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,NY.GDP.MKTP.CD,GDP (current US$),2023,1371166925749.88,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IDN,NY.GDP.MKTP.CD,GDP (current US$),2024,1396301788461.69,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,NY.GDP.MKTP.CD,GDP (current US$),2015,2103588360044.94,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,NY.GDP.MKTP.CD,GDP (current US$),2016,2294796885663.16,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,NY.GDP.MKTP.CD,GDP (current US$),2017,2651474262755.45,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,NY.GDP.MKTP.CD,GDP (current US$),2018,2702929641648.74,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,NY.GDP.MKTP.CD,GDP (current US$),2019,2835606256558.19,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,NY.GDP.MKTP.CD,GDP (current US$),2020,2674851578587.27,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,NY.GDP.MKTP.CD,GDP (current US$),2021,3167270623260.47,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,NY.GDP.MKTP.CD,GDP (current US$),2022,3249938492013.47,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,NY.GDP.MKTP.CD,GDP (current US$),2023,3500906030644.76,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
IND,NY.GDP.MKTP.CD,GDP (current US$),2024,3760813470500.86,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,NY.GDP.MKTP.CD,GDP (current US$),2015,4534438580494.94,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,NY.GDP.MKTP.CD,GDP (current US$),2016,5110357383254.44,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,NY.GDP.MKTP.CD,GDP (current US$),2017,5038231631660.71,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,NY.GDP.MKTP.CD,GDP (current US$),2018,5154293721629.56,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,NY.GDP.MKTP.CD,GDP (current US$),2019,5245755000479.03,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,NY.GDP.MKTP.CD,GDP (current US$),2020,5189197543645.38,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,NY.GDP.MKTP.CD,GDP (current US$),2021,5225933520753.1,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,NY.GDP.MKTP.CD,GDP (current US$),2022,4447976207314.78,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,NY.GDP.MKTP.CD,GDP (current US$),2023,4384854269961.93,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
JPN,NY.GDP.MKTP.CD,GDP (current US$),2024,4190008188358.57,https://api.worldbank.org/v2/country/USA;CHN;IND;EUU;VNM;MEX;JPN;KOR;THA;IDN;MYS;BRA;DEU;CAN/indicator/NY.GDP.MKTP.CD?format=json&date=2015:2024&per_page=600,2026-09-01T08:56:50Z
